"ID","Joke"
65,"CLASSIC VERSION: The ant works hard in the withering heat all summer long, building his house and laying up supplies for the winter. The grasshopper thinks he's a fool and laughs and dances and plays the summer away. Come winter, the ant is warm and well fed. The grasshopper has no food or shelter so he dies out in the cold. MODERN VERSION: The ant works hard in the withering heat all summer long, building his house and laying up supplies for the winter. The grasshopper thinks he's a fool and laughs and dances and plays the summer away. Come winter, the shivering grasshopper calls a press conference and demands to know why the ant should be allowed to be warm and well fed while others are cold and starving. CBS, NBC and ABC show up to provide pictures of the shivering grasshopper next to video of the ant in his comfortable home with a table filled with food. America is stunned by the sharp contrast. How can it be that, in a country of such wealth, this poor grasshopper is allowed to suffer so? Then a representative of the NAAGB (National Association of Green Bugs) shows up on Nightline and charges the ant with ""green bias,"" and makes the case that the grasshopper is the victim of 30 million years of greenism. Kermit the Frog appears on Oprah with the grasshopper, and everybody cries when he sings ""It's Not Easy Being Green."" Bill and Hillary Clinton make a special guest appearance on the CBS Evening News to tell a concerned Dan Rather that they will do everything they can for the grasshopper who has been denied the prosperity he deserves by those who benefited unfairly during the Reagan summers, or as Bill refers to it, the ""Temperatures of the 80's."" Richard Gephardt exclaims in an interview with Peter Jennings that the ant has gotten rich off the back of the grasshopper, and calls for an immediate tax hike on the ant to make him pay his ""fair share."" Finally, the EEOC drafts the ""Economic Equity and Anti-Greenism Act"" retroactive to the beginning of the summer. The ant is fined for failing to hire a proportionate number of green bugs and, having nothing left to pay his retroactive taxes, his home is confiscated by the, government. Hillary gets her old law firm to represent the grasshopper in a defamation suit against the ant, and the case is tried before a panel of federal judges that Bill appointed from a list of single parent welfare moms who can only hear cases on Thursday's between 1:30 and 3pm when there are no talkshows scheduled. The ant loses the case. The story ends as we see the grasshopper finishing up the last bits of the ant's food while the government house he's in, which just happens to be the ant's old house, crumbles around him since he doesn't know how to maintain it. The ant has disappeared in the snow. And on the TV, which the grasshopper bought by selling most of the ant's food, they are showing Bill Clinton standing before a wildly applauding group of politicians announcing that a new era of ""fairness"" has dawned in America."
66,"Last Tuesday, as President Bush got off the Helicopter in front of the White House, he was carrying a baby piglet under each arm. The squared away Marine guard snaps to attention, Salutes, and says: ""Nice pigs, Sir."" The President replies: ""These are not pigs. These are authentic Arkansas Razorback Hogs. I got one for Senator Hillary Clinton and I got one for Speaker of the House Nancy Pelosi."" The squared away Marine again snaps to attention, Salutes, and says: ""Excellent trade, sir."""
67,"A Pastor goes to a nursing home for the first time to visit an elderly parishioner. As he is sitting there, he notices a bowl of peanuts beside her bed and takes one. As they continue their conversation, he can't help himself and eats one after another. By the time they are through visiting, the bowl is empty. He says, ""Mrs. Jones, I'm so sorry, but I seem to have eaten all of your peanuts."" ""That's O.K.,"" she says. ""They would have just sat there anyway. Without my teeth, all I can do is suck the chocolate off and put them back in the bowl."
68,"A blonde was speeding in a 35 mile per hour zone when a local police cruiser pulled her over and walked up to the car. The police officer also happened to be a blonde and she asked for the blonde's driver's license. The driver searched frantically in her purse for a while and finally said to the blonde policewoman ""What does a driver's license look like?"" Irritated, the blonde cop said ""You dummy, it's got your picture on it!"" The blonde driver frantically searched her purse again and found a small rectangular mirror down at the bottom. She held it up to her face and said, Aha! This must be my driver's license"" and handed it to the blonde policewoman. The blonde cop looked in the mirror, handed it back to the driver and said, ""You're free to go. And, if I had known you were a police officer too, we could have avoided all this hassle."
69,"Three women were about to be executed. One was a brunette, one a redhead, and the other a blonde.The guard brought the first woman, the brunette, forward and the executioner asked if she had any last requests.She said no, and the executioner shouted: ""... Ready ... Aim ... !! and suddenly the brunette yelled, ""EARTHQUAKE!"". Everyone was startled and looked around. She escaped.So they brought up the redhead and asked if she had any last requests. She said no, and the executioner shouted: ""... Ready ... Aim ...!! and suddenly the redhead yelled ""TORNADO!""Everyone was startled and looked around. She escaped.By now, the blonde had it all figured out. They brought her forward and the executioner asked if she had any last requests. She said no and the executioner shouted: ""... Ready ... Aim ... !! and the blonde yelled, ""FIRE!"""
70,"Your mom's so old, she's probably going to die soon."
71,"Politically Correct Guide To Guys He does not have a beer gut; he develops a Liquid Grain Storage Facility. He is not quiet; he is a Conversational Minimalist. He does not get lost all the time; he discovers Alternative Destinations. You do not buy him a drink; you initiate an Alcohol-For-Conversation Exchange. He does not fart and belch; he is Gastronomically Expressive. He is not a redneck; he is a Genetically-Related American. He is not a cradle robber; he prefers Generationally Differential Relationships. He does not have a rich daddy; he is a Recipient Of Parental Asset Infusion. He does not hog the blankets; he is Thermally Unappreciative. He is not a male chauvinist pig; he has Swine Empathy. He is not afraid of commitment; he is Monogamously Challenged."
72,"A blonde woman walks into a store. Curious about a shiny object, she asks, ""What is that?"" The store clerk responds, ""It's a thermos."" The blonde then asks, ""What does it do?"" The clerk says, ""It keeps hot things hot and cold things cold."" So she buys one. The next day, she brings it to work with her. Her boss, also a blonde, asks, ""What is that shiny object?"" She replies, ""It's a thermos."" He asks, ""What does it do?"" She says, ""It keeps hot things hot and cold things cold."" He then asks, ""What do you have in there?"" She says, ""Two cups of coffee and a popsicle."""
73,"Definitions from The College Dictionary Cafeteria: From 2 Latin words, ""cafe"" meaning place to eat and ""teria"" meaning to wretch. Major: Area of study that no longer interest you. Student Athlete: See ""contraction in terms."" Grade: Unrealistic and limited measure of academic accomplishment. Summer School: A viable alternative to a summer job. Quarter: The most coveted form of currency on campus. Hunger: Condition produced by five minutes of continuous studying."
74,"Things Only A Mom Can Teach My Mother taught me about ANTICIPATION.... ""Just wait until your father gets home!"" My Mother taught me about RECEIVING.... ""You are going to get it when we get home!"" My Mother taught me to MEET A CHALLENGE... ""What were you thinking? Answer me when I talk to you ... Don't talk back to me!"" My Mother taught me LOGIC ... ""If you fall off that swing and break your neck, you can't go to the store with me."" My Mother taught me MEDICINE.... ""If you don't stop crossing your eyes, you're going to freeze that way."" My Mother taught me to THINK AHEAD ... ""If you don't pass your spelling test, you'll never get a good job."" My Mother taught me about ESP... ""Put your sweater on; don't you think I know when you are cold."" My Mother taught me HUMOR ... ""When the lawn mower cuts off your toes, don't come running to me."" My Mother taught me how to BECOME AN ADULT... ""If you don't eat your vegetables, you'll never growup."" My Mother taught me about SEX... ""How do you think you got here?"" My Mother taught me about GENETICS.... ""You're just like your father!"" My Mother taught me about my ROOTS.... ""Do you think you were born in a barn?"" My Mother taught me about the WISDOM OF AGE... ""When you get to be my age, you will understand."" And my all time favorite ... JUSTICE.... ""One day you'll have kids, and I hope they turn out just like you....then you'll see what it's like."""
